 Time, Altitude (m), Tracksoar Altitude, Tracksoar Latitude, Tracksoar Longitude, ThermoCouple Internal Temp (C), ThermoCouple Temp (C), Altimeter Temp (C),,,Distance (km),,,time elapsed,,"launch-1405, burst-5756, land-6781",
 10:44:32,31054.84,33418.6,37.72,-121.04,-7.13,-9,2.52,0.000194181,0.027870648,177.5639014, 10:44:32,10:44:32,2:39:33,9573,,0
 10:44:34,31054.84,33418.6,37.72,-121.04,-7.13,-8,2.51,0.000194181,0.027870648,177.5639014, 10:44:34,10:44:34,2:39:35,9575,,0
 10:44:36,31054.84,33418.6,37.72,-121.04,-7.13,-7.5,2.52,0.000194181,0.027870648,177.5639014, 10:44:36,10:44:36,2:39:37,9577,,0
 10:44:37,31054.84,33418.6,37.72,-121.04,-7.13,-3.75,2.52,0.000193211,0.027800983,177.1200627, 10:44:37,10:44:37,2:39:38,9578,,0
 10:44:39,31054.84,33418.6,37.72,-121.04,-7.13,-3.25,2.51,0.000193211,0.027800983,177.1200627, 10:44:39,10:44:39,2:39:40,9580,,0
 10:44:41,31054.84,33418.6,37.72,-121.04,-7.13,-4.25,2.52,0.000193211,0.027800983,177.1200627, 10:44:41,10:44:41,2:39:42,9582,,0
 10:44:42,31054.84,33418.6,37.72,-121.04,-7.13,-2.5,2.52,0.000193211,0.027800983,177.1200627, 10:44:42,10:44:42,2:39:43,9583,,0
 10:44:44,31054.84,33032,37.72,-121.04,-7.06,-16.5,2.52,0.000193211,0.027800983,177.1200627, 10:44:44,10:44:44,2:39:45,9585,,0
 10:44:45,31054.84,33032,37.72,-121.04,-7.13,0.75,2.52,0.000193211,0.027800983,177.1200627, 10:44:45,10:44:45,2:39:46,9586,,0
 10:44:47,31054.84,33032,37.72,-121.04,-7.13,0,2.52,0.000193211,0.027800983,177.1200627, 10:44:47,10:44:47,2:39:48,9588,,0
 10:44:49,31054.84,33032,37.72,-121.04,-7.13,0.75,2.52,0.000193211,0.027800983,177.1200627, 10:44:49,10:44:49,2:39:50,9590,,0
 10:44:50,31054.84,33032,37.72,-121.04,-7.13,2.5,2.51,0.000193211,0.027800983,177.1200627, 10:44:50,10:44:50,2:39:51,9591,,0
 10:44:52,31054.84,33032,37.72,-121.04,-7.13,2.5,2.51,0.000193211,0.027800983,177.1200627, 10:44:52,10:44:52,2:39:53,9593,,0
 10:44:54,31054.84,33032,37.72,-121.04,-7.13,1.5,2.51,0.000193211,0.027800983,177.1200627, 10:44:54,10:44:54,2:39:55,9595,,0
 10:44:55,31054.84,33032,37.72,-121.04,-7.13,2.5,2.5,0.000193211,0.027800983,177.1200627, 10:44:55,10:44:55,2:39:56,9596,,0
 10:44:57,31054.84,33032,37.72,-121.04,-7.19,1.75,2.5,0.000193211,0.027800983,177.1200627, 10:44:57,10:44:57,2:39:58,9598,,0
 10:44:59,31054.84,33032,37.72,-121.04,-7.13,3.25,2.49,0.000193211,0.027800983,177.1200627, 10:44:59,10:44:59,2:40:00,9600,,0
 10:45:00,31054.84,33032,37.72,-121.04,-7.13,4.5,2.49,0.000193211,0.027800983,177.1200627, 10:45:00,10:45:00,2:40:01,9601,,0
 10:45:02,31054.84,33032,37.72,-121.04,-7.06,3.75,2.49,0.000193211,0.027800983,177.1200627, 10:45:02,10:45:02,2:40:03,9603,,0
 10:45:03,31054.84,33032,37.72,-121.04,-7.13,1.75,2.48,0.000193211,0.027800983,177.1200627, 10:45:03,10:45:03,2:40:04,9604,,0
 10:45:05,31054.84,33032,37.72,-121.04,-7.13,1.75,2.48,0.000193211,0.027800983,177.1200627, 10:45:05,10:45:05,2:40:06,9606,,0
 10:45:07,31054.84,33032,37.72,-121.04,-7.13,1.5,2.47,0.000193211,0.027800983,177.1200627, 10:45:07,10:45:07,2:40:08,9608,,0
 10:45:08,31054.84,33032,37.72,-121.04,-7.13,1,2.47,0.000193211,0.027800983,177.1200627, 10:45:08,10:45:08,2:40:09,9609,,0
 10:45:10,31054.84,33032,37.72,-121.04,-7.13,1.25,2.46,0.000193211,0.027800983,177.1200627, 10:45:10,10:45:10,2:40:11,9611,,0
 10:45:12,31054.84,33032,37.72,-121.04,-7.13,0.75,2.46,0.000193211,0.027800983,177.1200627, 10:45:12,10:45:12,2:40:13,9613,,0
 10:45:13,31054.84,33032,37.72,-121.04,-7.13,0.75,2.45,0.000193211,0.027800983,177.1200627, 10:45:13,10:45:13,2:40:14,9614,,0
 10:45:15,31054.84,33032,37.72,-121.04,-7.13,0.5,2.45,0.000193211,0.027800983,177.1200627, 10:45:15,10:45:15,2:40:16,9616,,0
 10:45:17,31054.84,33032,37.72,-121.04,-7.19,1.5,2.44,0.000193211,0.027800983,177.1200627, 10:45:17,10:45:17,2:40:18,9618,,0
 10:45:18,31054.84,33032,37.72,-121.04,-7.13,4,2.44,0.000193211,0.027800983,177.1200627, 10:45:18,10:45:18,2:40:19,9619,,0
 10:45:20,31054.84,33032,37.72,-121.04,-7.13,3,2.43,0.000193211,0.027800983,177.1200627, 10:45:20,10:45:20,2:40:21,9621,,0
 10:45:21,31054.84,33032,37.72,-121.04,-7.13,2.25,2.42,0.000193211,0.027800983,177.1200627, 10:45:21,10:45:21,2:40:22,9622,,0
 10:45:23,31054.84,33032,37.72,-121.04,-7.13,4,2.42,0.000193211,0.027800983,177.1200627, 10:45:23,10:45:23,2:40:24,9624,,0
 10:45:25,31054.84,33032,37.72,-121.04,-7.13,5,2.41,0.000193211,0.027800983,177.1200627, 10:45:25,10:45:25,2:40:26,9626,,0
 10:45:26,31054.84,33032,37.72,-121.04,-7.13,5.25,2.4,0.000193211,0.027800983,177.1200627, 10:45:26,10:45:26,2:40:27,9627,,0
 10:45:28,31054.84,33032,37.72,-121.04,-7.13,5.75,2.39,0.000193211,0.027800983,177.1200627, 10:45:28,10:45:28,2:40:29,9629,,0
 10:45:30,31054.84,33032,37.72,-121.04,-7.13,6.25,2.38,0.000193211,0.027800983,177.1200627, 10:45:30,10:45:30,2:40:31,9631,,0
 10:45:31,31054.84,33032,37.72,-121.04,-7.19,6.25,2.38,0.000193211,0.027800983,177.1200627, 10:45:31,10:45:31,2:40:32,9632,,0
 10:45:33,31054.84,33032,37.72,-121.04,-7.13,6.5,2.37,0.000193211,0.027800983,177.1200627, 10:45:33,10:45:33,2:40:34,9634,,0
 10:45:35,31054.84,33032,37.72,-121.04,-7.13,7,2.37,0.000193211,0.027800983,177.1200627, 10:45:35,10:45:35,2:40:36,9636,,0
 10:45:36,31054.84,33032,37.72,-121.04,-7.13,6.25,2.36,0.000193211,0.027800983,177.1200627, 10:45:36,10:45:36,2:40:37,9637,burst,0
 10:45:38,30949.07,33032,37.72,-121.04,-7.13,5.5,2.35,0.000196995,0.028071878,178.8459335, 10:45:38,10:45:38,2:40:39,9639,,-105.77
 10:45:39,30774.38,33032,37.72,-121.04,-7.13,5,2.34,0.000196995,0.028071878,178.8459335, 10:45:39,10:45:39,2:40:40,9640,,-174.69
 10:45:41,30679.35,33032,37.72,-121.04,-7.13,4.5,2.33,0.000196995,0.028071878,178.8459335, 10:45:41,10:45:41,2:40:42,9642,,-95.03
 10:45:43,30499.48,29154.8,37.73,-121.04,-7.13,4.25,2.32,0.000196995,0.028071878,178.8459335, 10:45:43,10:45:43,2:40:44,9644,,-179.87
 10:45:44,30511.72,29154.8,37.73,-121.04,-7.13,4,2.3,0.000196995,0.028071878,178.8459335, 10:45:44,10:45:44,2:40:45,9645,,12.24
 10:45:46,30265.23,29154.8,37.73,-121.04,-7.13,3.5,2.3,0.000196995,0.028071878,178.8459335, 10:45:46,10:45:46,2:40:47,9647,,-246.49
 10:45:48,30136.73,29154.8,37.73,-121.04,-7.13,3.25,2.29,0.000196995,0.028071878,178.8459335, 10:45:48,10:45:48,2:40:49,9649,,-128.5
 10:45:49,30022.11,29154.8,37.73,-121.04,-7.19,3,2.28,0.000196995,0.028071878,178.8459335, 10:45:49,10:45:49,2:40:50,9650,,-114.62
 10:45:51,29931.85,29154.8,37.73,-121.04,-7.13,2.75,2.27,0.000196995,0.028071878,178.8459335, 10:45:51,10:45:51,2:40:52,9652,,-90.26
 10:45:52,29771.41,29154.8,37.73,-121.04,-7.13,2.25,2.27,0.000196995,0.028071878,178.8459335, 10:45:52,10:45:52,2:40:53,9653,,-160.44
 10:45:54,29689.97,29154.8,37.73,-121.04,-7.13,2.5,2.25,0.000196995,0.028071878,178.8459335, 10:45:54,10:45:54,2:40:55,9655,,-81.44
 10:45:56,29519.59,29154.8,37.73,-121.04,-7.13,2.25,2.24,0.000196995,0.028071878,178.8459335, 10:45:56,10:45:56,2:40:57,9657,,-170.38
 10:45:57,29425.72,29154.8,37.73,-121.04,-7.13,2.25,2.24,0.000196995,0.028071878,178.8459335, 10:45:57,10:45:57,2:40:58,9658,,-93.87
 10:45:59,29272.22,29154.8,37.73,-121.04,-7.13,2,2.23,0.000196995,0.028071878,178.8459335, 10:45:59,10:45:59,2:41:00,9660,,-153.5
 10:46:01,29186.84,29154.8,37.73,-121.04,-7.13,2.25,2.22,0.000196995,0.028071878,178.8459335, 10:46:01,10:46:01,2:41:02,9662,,-85.38
 10:46:02,29019.41,29154.8,37.73,-121.04,-7.13,2,2.22,0.000196995,0.028071878,178.8459335, 10:46:02,10:46:02,2:41:03,9663,,-167.43
 10:46:04,28975.8,29154.8,37.73,-121.04,-7.13,2.5,2.2,0.000196995,0.028071878,178.8459335, 10:46:04,10:46:04,2:41:05,9665,,-43.61
 10:46:06,28832.6,29154.8,37.73,-121.04,-7.13,2.5,2.21,0.000196995,0.028071878,178.8459335, 10:46:06,10:46:06,2:41:07,9667,,-143.2
 10:46:07,28729.55,29154.8,37.73,-121.04,-7.19,2.25,2.2,0.000196995,0.028071878,178.8459335, 10:46:07,10:46:07,2:41:08,9668,,-103.05
 10:46:09,28623.57,29154.8,37.73,-121.04,-7.19,4.5,2.2,0.000196995,0.028071878,178.8459335, 10:46:09,10:46:09,2:41:10,9670,,-105.98
 10:46:10,28501.36,29154.8,37.73,-121.04,-7.19,3.5,2.19,0.000196995,0.028071878,178.8459335, 10:46:10,10:46:10,2:41:11,9671,,-122.21
 10:46:12,28399.06,29154.8,37.73,-121.04,-7.19,3.5,2.19,0.000196995,0.028071878,178.8459335, 10:46:12,10:46:12,2:41:13,9673,,-102.3
 10:46:14,28237.87,29154.8,37.73,-121.04,-7.19,3,2.19,0.000196995,0.028071878,178.8459335, 10:46:14,10:46:14,2:41:15,9675,,-161.19
 10:46:15,28165.13,29154.8,37.73,-121.04,-7.19,3.25,2.18,0.000196995,0.028071878,178.8459335, 10:46:15,10:46:15,2:41:16,9676,,-72.74
 10:46:17,28059.66,29154.8,37.73,-121.04,-7.19,3.25,2.17,0.000196995,0.028071878,178.8459335, 10:46:17,10:46:17,2:41:18,9678,,-105.47
 10:46:19,27997.21,29154.8,37.73,-121.04,-7.19,4,2.16,0.000196995,0.028071878,178.8459335, 10:46:19,10:46:19,2:41:20,9680,,-62.45
 10:46:20,27845.7,29154.8,37.73,-121.04,-7.19,4.25,2.16,0.000196995,0.028071878,178.8459335, 10:46:20,10:46:20,2:41:21,9681,,-151.51
 10:46:22,27761.29,29154.8,37.73,-121.04,-7.19,3.5,2.15,0.000196995,0.028071878,178.8459335, 10:46:22,10:46:22,2:41:23,9683,,-84.41
 10:46:23,27709.58,29154.8,37.73,-121.04,-7.19,4.5,2.14,0.000196995,0.028071878,178.8459335, 10:46:23,10:46:23,2:41:24,9684,,-51.71
 10:46:25,27584.08,29154.8,37.73,-121.04,-7.19,4.25,2.14,0.000196995,0.028071878,178.8459335, 10:46:25,10:46:25,2:41:26,9686,,-125.5
 10:46:27,27491.53,29154.8,37.73,-121.04,-7.19,4.75,2.12,0.000196995,0.028071878,178.8459335, 10:46:27,10:46:27,2:41:28,9688,,-92.55
 10:46:28,27355.19,29154.8,37.73,-121.04,-7.19,3.75,2.12,0.000196995,0.028071878,178.8459335, 10:46:28,10:46:28,2:41:29,9689,,-136.34
 10:46:30,27262.21,29154.8,37.73,-121.04,-7.19,4.5,2.11,0.000196995,0.028071878,178.8459335, 10:46:30,10:46:30,2:41:31,9691,,-92.98
 10:46:32,27185.13,29154.8,37.73,-121.04,-7.25,4,2.11,0.000196995,0.028071878,178.8459335, 10:46:32,10:46:32,2:41:33,9693,,-77.08
 10:46:33,27073.03,29154.8,37.73,-121.04,-7.25,4.25,2.1,0.000196995,0.028071878,178.8459335, 10:46:33,10:46:33,2:41:34,9694,,-112.1
 10:46:35,27030.17,29154.8,37.73,-121.04,-7.25,5.75,2.09,0.000196995,0.028071878,178.8459335, 10:46:35,10:46:35,2:41:36,9696,,-42.86
 10:46:37,26899.78,29154.8,37.73,-121.04,-7.19,6.25,2.08,0.000196995,0.028071878,178.8459335, 10:46:37,10:46:37,2:41:38,9698,,-130.39
 10:46:38,26806.29,29154.8,37.73,-121.04,-7.25,5,2.07,0.000196995,0.028071878,178.8459335, 10:46:38,10:46:38,2:41:39,9699,,-93.49
 10:46:40,26727.72,29154.8,37.73,-121.04,-7.25,4.25,2.06,0.000196995,0.028071878,178.8459335, 10:46:40,10:46:40,2:41:41,9701,,-78.57
 10:46:41,26660.19,29154.8,37.73,-121.04,-7.19,5.5,2.05,0.000196995,0.028071878,178.8459335, 10:46:41,10:46:41,2:41:42,9702,,-67.53
 10:46:43,26570.13,29154.8,37.73,-121.04,-7.25,4.25,2.04,0.000196995,0.028071878,178.8459335, 10:46:43,10:46:43,2:41:44,9704,,-90.06
 10:46:45,26474.82,25473.8,37.72,-121.04,-7.19,-11.5,2.04,0.000196995,0.028071878,178.8459335, 10:46:45,10:46:45,2:41:46,9706,,-95.31
 10:46:46,26368.06,25473.8,37.72,-121.04,-7.25,4.25,2.03,0.000196995,0.028071878,178.8459335, 10:46:46,10:46:46,2:41:47,9707,,-106.76
 10:46:48,26253.62,25473.8,37.72,-121.04,-7.25,4.5,2.02,0.000196995,0.028071878,178.8459335, 10:46:48,10:46:48,2:41:49,9709,,-114.44
 10:46:50,26175.32,25473.8,37.72,-121.04,-7.25,4.5,2,0.000196995,0.028071878,178.8459335, 10:46:50,10:46:50,2:41:51,9711,,-78.3
 10:46:51,26119.57,25473.8,37.72,-121.04,-7.25,3.75,1.99,0.000196995,0.028071878,178.8459335, 10:46:51,10:46:51,2:41:52,9712,,-55.75
 10:46:53,26018.59,25473.8,37.72,-121.04,-7.25,3.25,1.98,0.000196995,0.028071878,178.8459335, 10:46:53,10:46:53,2:41:54,9714,,-100.98
 10:46:55,25964.17,25473.8,37.72,-121.04,-7.25,3,1.97,0.000196995,0.028071878,178.8459335, 10:46:55,10:46:55,2:41:56,9716,,-54.42
 10:46:56,25856.73,25473.8,37.72,-121.04,-7.25,4.25,1.96,0.000196995,0.028071878,178.8459335, 10:46:56,10:46:56,2:41:57,9717,,-107.44
 10:46:58,25783.19,25473.8,37.72,-121.04,-7.25,3.25,1.95,0.000196995,0.028071878,178.8459335, 10:46:58,10:46:58,2:41:59,9719,,-73.54
 10:46:59,25713.36,25473.8,37.72,-121.04,-7.25,5.25,1.95,0.000196995,0.028071878,178.8459335, 10:46:59,10:46:59,2:42:00,9720,,-69.83
 10:47:01,25593.03,25473.8,37.72,-121.04,-7.31,5.5,1.94,0.000196995,0.028071878,178.8459335, 10:47:01,10:47:01,2:42:02,9722,,-120.33
 10:47:03,25556.24,25473.8,37.72,-121.04,-7.31,6.25,1.92,0.000196995,0.028071878,178.8459335, 10:47:03,10:47:03,2:42:04,9724,,-36.79
